vendor_id,segment,quarter,jobs_status,jobs_new_postings,web_status,web_months_observed,spend_status,spend_txn_count,tier,tier_reason
V0352,vertical_saas,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0352,vertical_saas,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0352,vertical_saas,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0352,vertical_saas,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0352,vertical_saas,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0352,vertical_saas,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0352,vertical_saas,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0352,vertical_saas,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0352,vertical_saas,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0352,vertical_saas,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0352,vertical_saas,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0353,vertical_saas,2023Q1,tracked_active,6,present,3,absent,0,B,no_spend_channel
V0353,vertical_saas,2023Q2,tracked_active,8,present,3,absent,0,B,no_spend_channel
V0353,vertical_saas,2023Q3,tracked_active,8,present,3,absent,0,B,no_spend_channel
V0353,vertical_saas,2023Q4,tracked_active,8,present,3,absent,0,B,no_spend_channel
V0353,vertical_saas,2024Q1,tracked_active,8,present,3,absent,0,B,no_spend_channel
V0353,vertical_saas,2024Q2,tracked_active,9,present,3,absent,0,B,no_spend_channel
V0353,vertical_saas,2024Q3,tracked_active,26,present,3,absent,0,B,no_spend_channel
V0353,vertical_saas,2024Q4,tracked_active,30,present,3,absent,0,B,no_spend_channel
V0353,vertical_saas,2025Q1,tracked_active,35,present,3,absent,0,B,no_spend_channel
V0353,vertical_saas,2025Q2,tracked_active,43,present,3,absent,0,B,no_spend_channel
V0353,vertical_saas,2025Q3,tracked_active,51,present,3,absent,0,B,no_spend_channel
V0353,vertical_saas,2025Q4,tracked_active,59,present,3,absent,0,B,no_spend_channel
V0354,vertical_saas,2023Q1,tracked_active,2,present,3,absent,0,B,no_spend_channel
V0354,vertical_saas,2023Q2,tracked_active,2,present,3,absent,0,B,no_spend_channel
V0354,vertical_saas,2023Q3,tracked_active,2,present,3,absent,0,B,no_spend_channel
V0354,vertical_saas,2023Q4,tracked_active,3,present,3,absent,0,B,no_spend_channel
V0354,vertical_saas,2024Q1,tracked_active,1,present,3,absent,0,B,no_spend_channel
V0354,vertical_saas,2024Q2,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0354,vertical_saas,2024Q3,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0354,vertical_saas,2024Q4,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0354,vertical_saas,2025Q1,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0354,vertical_saas,2025Q2,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0354,vertical_saas,2025Q3,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0354,vertical_saas,2025Q4,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0355,vertical_saas,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0355,vertical_saas,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0355,vertical_saas,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0355,vertical_saas,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0355,vertical_saas,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0355,vertical_saas,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0355,vertical_saas,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0355,vertical_saas,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0355,vertical_saas,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0355,vertical_saas,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0355,vertical_saas,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0355,vertical_saas,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0356,vertical_saas,2023Q1,tracked_active,4,present,3,absent,0,B,no_spend_channel
V0356,vertical_saas,2023Q2,tracked_active,5,present,3,absent,0,B,no_spend_channel
V0356,vertical_saas,2023Q3,tracked_active,4,present,3,absent,0,B,no_spend_channel
V0356,vertical_saas,2023Q4,tracked_zero,0,absent,0,absent,0,C,post_shutdown_dark
V0356,vertical_saas,2024Q1,tracked_zero,0,absent,0,absent,0,C,no_spend_channel
V0356,vertical_saas,2024Q2,tracked_zero,0,absent,0,absent,0,C,no_spend_channel
V0356,vertical_saas,2024Q3,tracked_zero,0,absent,0,absent,0,C,no_spend_channel
V0356,vertical_saas,2024Q4,tracked_zero,0,absent,0,absent,0,C,no_spend_channel
V0356,vertical_saas,2025Q1,tracked_zero,0,absent,0,absent,0,C,no_spend_channel
V0356,vertical_saas,2025Q2,tracked_zero,0,absent,0,absent,0,C,no_spend_channel
V0356,vertical_saas,2025Q3,tracked_zero,0,absent,0,absent,0,C,no_spend_channel
V0356,vertical_saas,2025Q4,tracked_zero,0,absent,0,absent,0,C,no_spend_channel
V0357,vertical_saas,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0357,vertical_saas,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0357,vertical_saas,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0357,vertical_saas,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0357,vertical_saas,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0357,vertical_saas,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0357,vertical_saas,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0357,vertical_saas,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0357,vertical_saas,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0357,vertical_saas,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0357,vertical_saas,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0357,vertical_saas,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0358,vertical_saas,2023Q1,tracked_active,6,present,3,present,35,A,full
V0358,vertical_saas,2023Q2,tracked_active,7,present,3,present,44,A,full
V0358,vertical_saas,2023Q3,tracked_active,7,present,3,present,50,A,full
V0358,vertical_saas,2023Q4,tracked_active,7,present,3,present,56,A,full
V0358,vertical_saas,2024Q1,tracked_active,10,present,3,present,67,A,full
V0358,vertical_saas,2024Q2,tracked_active,4,present,3,present,62,A,full
V0358,vertical_saas,2024Q3,tracked_active,4,present,3,present,65,A,full
V0358,vertical_saas,2024Q4,tracked_active,5,present,3,present,74,A,full
V0358,vertical_saas,2025Q1,tracked_active,4,present,3,present,65,A,full
V0358,vertical_saas,2025Q2,tracked_active,4,present,3,present,71,A,full
V0358,vertical_saas,2025Q3,tracked_active,4,present,3,present,70,A,full
V0358,vertical_saas,2025Q4,tracked_active,5,present,3,present,70,A,full
V0359,vertical_saas,2023Q1,tracked_active,16,present,3,absent,0,B,no_spend_channel
V0359,vertical_saas,2023Q2,tracked_active,17,present,3,absent,0,B,no_spend_channel
V0359,vertical_saas,2023Q3,tracked_active,19,present,3,absent,0,B,no_spend_channel
V0359,vertical_saas,2023Q4,tracked_active,20,present,3,absent,0,B,no_spend_channel
V0359,vertical_saas,2024Q1,tracked_active,22,present,3,absent,0,B,no_spend_channel
V0359,vertical_saas,2024Q2,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0359,vertical_saas,2024Q3,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0359,vertical_saas,2024Q4,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0359,vertical_saas,2025Q1,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0359,vertical_saas,2025Q2,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0359,vertical_saas,2025Q3,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0359,vertical_saas,2025Q4,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0360,vertical_saas,2023Q1,untracked,0,present,3,present,20,B,untracked_jobs
V0360,vertical_saas,2023Q2,untracked,0,present,3,present,25,B,untracked_jobs
V0360,vertical_saas,2023Q3,untracked,0,present,3,present,20,B,untracked_jobs
V0360,vertical_saas,2023Q4,untracked,0,present,3,present,23,B,untracked_jobs
V0360,vertical_saas,2024Q1,untracked,0,present,3,present,21,B,untracked_jobs
V0360,vertical_saas,2024Q2,untracked,0,present,3,present,24,B,untracked_jobs
V0360,vertical_saas,2024Q3,untracked,0,present,3,present,20,B,untracked_jobs
V0360,vertical_saas,2024Q4,untracked,0,present,3,present,19,B,untracked_jobs
V0360,vertical_saas,2025Q1,untracked,0,present,3,present,18,B,untracked_jobs
V0360,vertical_saas,2025Q2,untracked,0,present,3,present,18,B,untracked_jobs
V0360,vertical_saas,2025Q3,untracked,0,present,3,present,14,B,untracked_jobs
V0360,vertical_saas,2025Q4,untracked,0,present,3,present,13,B,untracked_jobs
V0361,vertical_saas,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0361,vertical_saas,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0361,vertical_saas,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0361,vertical_saas,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0361,vertical_saas,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0361,vertical_saas,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0361,vertical_saas,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0361,vertical_saas,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0361,vertical_saas,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0361,vertical_saas,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0361,vertical_saas,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0361,vertical_saas,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0362,vertical_saas,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0362,vertical_saas,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0362,vertical_saas,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0362,vertical_saas,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0362,vertical_saas,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0362,vertical_saas,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0362,vertical_saas,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0362,vertical_saas,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0362,vertical_saas,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0362,vertical_saas,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0362,vertical_saas,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0362,vertical_saas,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0363,vertical_saas,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0363,vertical_saas,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0363,vertical_saas,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0363,vertical_saas,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0363,vertical_saas,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0363,vertical_saas,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0363,vertical_saas,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0363,vertical_saas,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0363,vertical_saas,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0363,vertical_saas,2025Q2,untracked,0,absent,0,absent,0,C,post_shutdown_dark
V0363,vertical_saas,2025Q3,untracked,0,absent,0,absent,0,C,no_spend_channel
V0363,vertical_saas,2025Q4,untracked,0,absent,0,absent,0,C,no_spend_channel
V0364,vertical_saas,2023Q1,tracked_active,15,present,3,absent,0,B,no_spend_channel
V0364,vertical_saas,2023Q2,tracked_active,16,present,3,absent,0,B,no_spend_channel
V0364,vertical_saas,2023Q3,tracked_active,15,present,3,absent,0,B,no_spend_channel
V0364,vertical_saas,2023Q4,tracked_active,18,present,3,absent,0,B,no_spend_channel
V0364,vertical_saas,2024Q1,tracked_active,20,present,3,absent,0,B,no_spend_channel
V0364,vertical_saas,2024Q2,tracked_active,24,present,3,absent,0,B,no_spend_channel
V0364,vertical_saas,2024Q3,tracked_active,23,present,3,absent,0,B,no_spend_channel
V0364,vertical_saas,2024Q4,tracked_active,29,present,3,absent,0,B,no_spend_channel
V0364,vertical_saas,2025Q1,tracked_active,28,present,3,absent,0,B,no_spend_channel
V0364,vertical_saas,2025Q2,tracked_active,29,present,3,absent,0,B,no_spend_channel
V0364,vertical_saas,2025Q3,tracked_active,34,present,3,absent,0,B,no_spend_channel
V0364,vertical_saas,2025Q4,tracked_active,37,present,3,absent,0,B,no_spend_channel
V0365,vertical_saas,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0365,vertical_saas,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0365,vertical_saas,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0365,vertical_saas,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0365,vertical_saas,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0365,vertical_saas,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0365,vertical_saas,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0365,vertical_saas,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0365,vertical_saas,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0365,vertical_saas,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0365,vertical_saas,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0365,vertical_saas,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0366,vertical_saas,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0366,vertical_saas,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0366,vertical_saas,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0366,vertical_saas,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0366,vertical_saas,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0366,vertical_saas,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0366,vertical_saas,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0366,vertical_saas,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0366,vertical_saas,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0366,vertical_saas,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0366,vertical_saas,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0366,vertical_saas,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0367,vertical_saas,2023Q1,tracked_active,3,present,3,absent,0,B,no_spend_channel
V0367,vertical_saas,2023Q2,tracked_active,3,present,3,absent,0,B,no_spend_channel
V0367,vertical_saas,2023Q3,tracked_active,3,present,3,absent,0,B,no_spend_channel
V0367,vertical_saas,2023Q4,tracked_active,4,present,3,absent,0,B,no_spend_channel
V0367,vertical_saas,2024Q1,tracked_active,4,present,3,absent,0,B,no_spend_channel
V0367,vertical_saas,2024Q2,tracked_active,4,present,3,absent,0,B,no_spend_channel
V0367,vertical_saas,2024Q3,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0367,vertical_saas,2024Q4,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0367,vertical_saas,2025Q1,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0367,vertical_saas,2025Q2,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0367,vertical_saas,2025Q3,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0367,vertical_saas,2025Q4,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0368,vertical_saas,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0368,vertical_saas,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0368,vertical_saas,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0368,vertical_saas,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0368,vertical_saas,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0368,vertical_saas,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0368,vertical_saas,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0368,vertical_saas,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0368,vertical_saas,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0368,vertical_saas,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0368,vertical_saas,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0368,vertical_saas,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0369,vertical_saas,2023Q1,untracked,0,present,3,present,43,B,untracked_jobs
V0369,vertical_saas,2023Q2,untracked,0,present,3,present,58,B,untracked_jobs
V0369,vertical_saas,2023Q3,untracked,0,present,3,present,58,B,untracked_jobs
V0369,vertical_saas,2023Q4,untracked,0,present,3,present,52,B,untracked_jobs
V0369,vertical_saas,2024Q1,untracked,0,present,3,present,68,B,untracked_jobs
V0369,vertical_saas,2024Q2,untracked,0,present,3,present,65,B,untracked_jobs
V0369,vertical_saas,2024Q3,untracked,0,present,3,present,76,B,untracked_jobs
V0369,vertical_saas,2024Q4,untracked,0,present,3,present,67,B,untracked_jobs
V0369,vertical_saas,2025Q1,untracked,0,present,3,present,73,B,untracked_jobs
V0369,vertical_saas,2025Q2,untracked,0,present,3,present,98,B,untracked_jobs
V0369,vertical_saas,2025Q3,untracked,0,present,3,present,110,B,untracked_jobs
V0369,vertical_saas,2025Q4,untracked,0,present,3,present,100,B,untracked_jobs
V0370,vertical_saas,2023Q1,tracked_active,3,present,3,absent,0,B,no_spend_channel
V0370,vertical_saas,2023Q2,tracked_active,4,present,3,absent,0,B,no_spend_channel
V0370,vertical_saas,2023Q3,tracked_active,5,present,3,absent,0,B,no_spend_channel
V0370,vertical_saas,2023Q4,tracked_active,1,present,3,absent,0,B,no_spend_channel
V0370,vertical_saas,2024Q1,tracked_active,1,present,3,absent,0,B,no_spend_channel
V0370,vertical_saas,2024Q2,tracked_active,1,present,3,absent,0,B,no_spend_channel
V0370,vertical_saas,2024Q3,tracked_active,1,present,3,absent,0,B,no_spend_channel
V0370,vertical_saas,2024Q4,tracked_active,1,present,3,absent,0,B,no_spend_channel
V0370,vertical_saas,2025Q1,tracked_active,1,present,3,absent,0,B,no_spend_channel
V0370,vertical_saas,2025Q2,tracked_active,1,present,3,absent,0,B,no_spend_channel
V0370,vertical_saas,2025Q3,tracked_active,1,present,3,absent,0,B,no_spend_channel
V0370,vertical_saas,2025Q4,tracked_active,1,present,3,absent,0,B,no_spend_channel
V0371,vertical_saas,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0371,vertical_saas,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0371,vertical_saas,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0371,vertical_saas,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0371,vertical_saas,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0371,vertical_saas,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0371,vertical_saas,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0371,vertical_saas,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0371,vertical_saas,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0371,vertical_saas,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0371,vertical_saas,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0371,vertical_saas,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0372,vertical_saas,2023Q1,untracked,0,present,3,present,28,B,untracked_jobs
V0372,vertical_saas,2023Q2,untracked,0,present,3,present,27,B,untracked_jobs
V0372,vertical_saas,2023Q3,untracked,0,present,3,present,34,B,untracked_jobs
V0372,vertical_saas,2023Q4,untracked,0,present,3,present,29,B,untracked_jobs
V0372,vertical_saas,2024Q1,untracked,0,present,3,present,30,B,untracked_jobs
V0372,vertical_saas,2024Q2,untracked,0,present,3,present,40,B,untracked_jobs
V0372,vertical_saas,2024Q3,untracked,0,present,3,present,38,B,untracked_jobs
V0372,vertical_saas,2024Q4,untracked,0,present,3,present,33,B,untracked_jobs
V0372,vertical_saas,2025Q1,untracked,0,present,3,present,37,B,untracked_jobs
V0372,vertical_saas,2025Q2,untracked,0,present,3,present,43,B,untracked_jobs
V0372,vertical_saas,2025Q3,untracked,0,present,3,present,42,B,untracked_jobs
V0372,vertical_saas,2025Q4,untracked,0,present,3,present,45,B,untracked_jobs
V0373,vertical_saas,2023Q1,tracked_active,35,present,3,absent,0,B,no_spend_channel
V0373,vertical_saas,2023Q2,tracked_active,39,present,3,absent,0,B,no_spend_channel
V0373,vertical_saas,2023Q3,tracked_active,37,present,3,absent,0,B,no_spend_channel
V0373,vertical_saas,2023Q4,tracked_active,38,present,3,absent,0,B,no_spend_channel
V0373,vertical_saas,2024Q1,tracked_active,38,present,3,absent,0,B,no_spend_channel
V0373,vertical_saas,2024Q2,tracked_active,2,present,3,absent,0,B,no_spend_channel
V0373,vertical_saas,2024Q3,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0373,vertical_saas,2024Q4,tracked_zero,0,present,3,absent,0,B,no_spend_channel
V0373,vertical_saas,2025Q1,tracked_zero,0,present,1,absent,0,B,no_spend_channel
V0373,vertical_saas,2025Q2,tracked_zero,0,absent,0,absent,0,C,post_shutdown_dark
V0373,vertical_saas,2025Q3,tracked_zero,0,absent,0,absent,0,C,no_spend_channel
V0373,vertical_saas,2025Q4,tracked_zero,0,absent,0,absent,0,C,no_spend_channel
V0374,vertical_saas,2023Q1,untracked,0,absent,0,absent,0,C,no_spend_channel
V0374,vertical_saas,2023Q2,untracked,0,absent,0,absent,0,C,no_spend_channel
V0374,vertical_saas,2023Q3,untracked,0,absent,0,absent,0,C,no_spend_channel
V0374,vertical_saas,2023Q4,untracked,0,absent,0,absent,0,C,no_spend_channel
V0374,vertical_saas,2024Q1,untracked,0,absent,0,absent,0,C,no_spend_channel
V0374,vertical_saas,2024Q2,untracked,0,absent,0,absent,0,C,no_spend_channel
V0374,vertical_saas,2024Q3,untracked,0,absent,0,absent,0,C,no_spend_channel
V0374,vertical_saas,2024Q4,untracked,0,absent,0,absent,0,C,no_spend_channel
V0374,vertical_saas,2025Q1,untracked,0,absent,0,absent,0,C,no_spend_channel
V0374,vertical_saas,2025Q2,untracked,0,absent,0,absent,0,C,no_spend_channel
V0374,vertical_saas,2025Q3,untracked,0,absent,0,absent,0,C,no_spend_channel
V0374,vertical_saas,2025Q4,untracked,0,absent,0,absent,0,C,no_spend_channel
V0375,vertical_saas,2023Q1,untracked,0,absent,0,present,30,C,below_traffic_floor
V0375,vertical_saas,2023Q2,untracked,0,absent,0,present,31,C,below_traffic_floor
V0375,vertical_saas,2023Q3,untracked,0,absent,0,present,33,C,below_traffic_floor
V0375,vertical_saas,2023Q4,untracked,0,absent,0,present,36,C,below_traffic_floor
V0375,vertical_saas,2024Q1,untracked,0,absent,0,present,28,C,below_traffic_floor
V0375,vertical_saas,2024Q2,untracked,0,absent,0,present,40,C,below_traffic_floor
V0375,vertical_saas,2024Q3,untracked,0,absent,0,present,34,C,below_traffic_floor
V0375,vertical_saas,2024Q4,untracked,0,absent,0,present,30,C,below_traffic_floor
V0375,vertical_saas,2025Q1,untracked,0,absent,0,present,26,C,below_traffic_floor
V0375,vertical_saas,2025Q2,untracked,0,absent,0,present,30,C,below_traffic_floor
V0375,vertical_saas,2025Q3,untracked,0,absent,0,present,15,C,below_traffic_floor
V0375,vertical_saas,2025Q4,untracked,0,absent,0,present,13,C,below_traffic_floor
V0376,vertical_saas,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0376,vertical_saas,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0376,vertical_saas,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0376,vertical_saas,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0376,vertical_saas,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0376,vertical_saas,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0376,vertical_saas,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0376,vertical_saas,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0376,vertical_saas,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0376,vertical_saas,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0376,vertical_saas,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0376,vertical_saas,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0377,vertical_saas,2023Q1,untracked,0,present,3,present,61,B,untracked_jobs
V0377,vertical_saas,2023Q2,untracked,0,present,3,present,68,B,untracked_jobs
V0377,vertical_saas,2023Q3,untracked,0,present,3,present,83,B,untracked_jobs
V0377,vertical_saas,2023Q4,untracked,0,present,3,present,91,B,untracked_jobs
V0377,vertical_saas,2024Q1,untracked,0,present,3,present,90,B,untracked_jobs
V0377,vertical_saas,2024Q2,untracked,0,present,3,present,90,B,untracked_jobs
V0377,vertical_saas,2024Q3,untracked,0,present,3,present,103,B,untracked_jobs
V0377,vertical_saas,2024Q4,untracked,0,present,3,present,102,B,untracked_jobs
V0377,vertical_saas,2025Q1,untracked,0,present,3,present,126,B,untracked_jobs
V0377,vertical_saas,2025Q2,untracked,0,present,3,present,129,B,untracked_jobs
V0377,vertical_saas,2025Q3,untracked,0,present,3,present,131,B,untracked_jobs
V0377,vertical_saas,2025Q4,untracked,0,present,3,present,125,B,untracked_jobs
V0378,vertical_saas,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0378,vertical_saas,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0378,vertical_saas,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0378,vertical_saas,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0378,vertical_saas,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0378,vertical_saas,2024Q2,untracked,0,absent,0,absent,0,C,post_shutdown_dark
V0378,vertical_saas,2024Q3,untracked,0,absent,0,absent,0,C,no_spend_channel
V0378,vertical_saas,2024Q4,untracked,0,absent,0,absent,0,C,no_spend_channel
V0378,vertical_saas,2025Q1,untracked,0,absent,0,absent,0,C,no_spend_channel
V0378,vertical_saas,2025Q2,untracked,0,absent,0,absent,0,C,no_spend_channel
V0378,vertical_saas,2025Q3,untracked,0,absent,0,absent,0,C,no_spend_channel
V0378,vertical_saas,2025Q4,untracked,0,absent,0,absent,0,C,no_spend_channel
V0379,vertical_saas,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0379,vertical_saas,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0379,vertical_saas,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0379,vertical_saas,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
