panelist_id,age_band,income_band,region,joined_month,left_month
2912,30-44,mid,east,1,24
2913,30-44,mid,east,1,2
2914,30-44,mid,east,1,
2915,30-44,mid,east,1,15
2916,30-44,mid,east,1,33
2917,30-44,mid,east,1,
2918,30-44,mid,east,1,
2919,30-44,mid,east,1,
2920,30-44,mid,east,1,
2921,30-44,mid,east,1,27
2922,30-44,mid,east,1,
2923,30-44,mid,east,1,
2924,30-44,mid,east,1,27
2925,30-44,mid,east,1,
2926,30-44,mid,east,1,
2927,30-44,mid,east,1,
2928,30-44,mid,east,1,
2929,30-44,mid,east,1,
2930,30-44,mid,east,1,
2931,30-44,mid,east,1,
2932,30-44,mid,east,1,13
2933,30-44,mid,east,1,
2934,30-44,mid,east,1,
2935,30-44,mid,east,1,13
2936,30-44,mid,east,1,
2937,30-44,mid,east,1,
2938,30-44,mid,east,1,15
2939,30-44,mid,east,1,3
2940,30-44,mid,east,1,25
2941,30-44,mid,east,1,
2942,30-44,mid,east,1,
2943,30-44,mid,east,1,
2944,30-44,mid,east,1,11
2945,30-44,mid,east,1,
2946,30-44,mid,east,1,
2947,30-44,mid,east,1,7
2948,30-44,mid,east,1,
2949,30-44,mid,east,1,
2950,30-44,mid,east,1,17
2951,30-44,mid,east,1,3
2952,30-44,mid,east,1,
2953,30-44,mid,east,1,34
2954,30-44,mid,east,1,36
2955,30-44,mid,east,1,
2956,30-44,mid,east,1,
2957,30-44,mid,east,1,
2958,30-44,mid,east,1,
2959,30-44,mid,east,1,
2960,30-44,mid,east,1,
2961,30-44,mid,east,1,
2962,30-44,mid,east,1,
2963,30-44,mid,east,1,
2964,30-44,mid,east,1,28
2965,30-44,mid,east,1,
2966,30-44,mid,east,1,
2967,30-44,mid,east,1,
2968,30-44,mid,east,1,
2969,30-44,mid,east,1,
2970,30-44,mid,east,1,
2971,30-44,mid,east,1,
2972,30-44,mid,east,1,25
2973,30-44,mid,east,1,
2974,30-44,mid,east,1,
2975,30-44,mid,east,1,25
2976,30-44,mid,east,1,
2977,30-44,mid,east,1,
2978,30-44,mid,east,1,
2979,30-44,mid,east,1,
2980,30-44,mid,east,1,22
2981,30-44,mid,east,1,21
2982,30-44,mid,east,1,
2983,30-44,mid,east,1,22
2984,30-44,mid,east,1,
2985,30-44,mid,east,1,14
2986,30-44,mid,east,1,
2987,30-44,mid,east,1,10
2988,30-44,mid,east,1,
2989,30-44,mid,east,1,
2990,30-44,mid,east,1,
2991,30-44,mid,east,1,19
2992,30-44,mid,east,1,
2993,30-44,mid,east,1,22
2994,30-44,mid,east,1,5
2995,30-44,mid,east,1,
2996,30-44,mid,east,1,
2997,30-44,mid,east,1,8
2998,30-44,mid,east,1,
2999,30-44,mid,east,1,
3000,30-44,mid,east,1,18
3001,30-44,mid,east,1,
3002,30-44,mid,east,1,26
3003,30-44,mid,east,1,
3004,30-44,mid,east,1,13
3005,30-44,mid,east,1,22
3006,30-44,mid,east,1,
3007,30-44,mid,east,1,
3008,30-44,mid,east,1,
3009,30-44,mid,east,1,
3010,30-44,mid,east,1,
3011,30-44,mid,east,1,8
3012,30-44,mid,east,1,
3013,30-44,mid,east,1,
3014,30-44,mid,east,1,
3015,30-44,mid,east,1,
3016,30-44,mid,east,1,
3017,30-44,mid,east,1,
3018,30-44,mid,east,1,5
3019,30-44,mid,east,1,
3020,30-44,mid,east,1,
3021,30-44,mid,east,1,10
3022,30-44,mid,east,1,
3023,30-44,mid,east,1,
3024,30-44,mid,east,1,
3025,30-44,mid,east,1,
3026,30-44,mid,east,1,31
3027,30-44,mid,east,1,
3028,30-44,mid,east,1,
3029,30-44,mid,east,1,
3030,30-44,mid,east,1,
3031,30-44,mid,east,1,16
3032,30-44,mid,east,1,
3033,30-44,mid,east,1,
3034,30-44,mid,east,1,
3035,30-44,mid,east,1,15
3036,30-44,mid,east,1,
3037,30-44,mid,east,1,
3038,30-44,mid,east,1,22
3039,30-44,mid,east,1,
3040,30-44,mid,east,1,21
3041,30-44,mid,east,1,12
3042,30-44,mid,east,1,22
3043,30-44,mid,east,1,
3044,30-44,mid,east,1,
3045,30-44,mid,east,1,
3046,30-44,mid,east,1,33
3047,30-44,mid,east,1,32
3048,30-44,mid,east,1,15
3049,30-44,mid,east,1,
3050,30-44,mid,east,1,
3051,30-44,mid,east,1,
3052,30-44,mid,east,1,
3053,30-44,mid,east,1,
3054,30-44,mid,east,1,25
3055,30-44,mid,east,1,
3056,30-44,mid,east,1,
3057,30-44,mid,east,1,
3058,30-44,mid,east,1,
3059,30-44,mid,east,1,36
3060,30-44,mid,east,1,23
3061,30-44,mid,east,1,9
3062,30-44,mid,east,1,18
3063,30-44,mid,west,1,
3064,30-44,mid,west,1,29
3065,30-44,mid,west,1,
3066,30-44,mid,west,1,
3067,30-44,mid,west,1,
3068,30-44,mid,west,1,
3069,30-44,mid,west,1,
3070,30-44,mid,west,1,
3071,30-44,mid,west,1,
3072,30-44,mid,west,1,
3073,30-44,mid,west,1,
3074,30-44,mid,west,1,17
3075,30-44,mid,west,1,30
3076,30-44,mid,west,1,
3077,30-44,mid,west,1,
3078,30-44,mid,west,1,
3079,30-44,mid,west,1,
3080,30-44,mid,west,1,22
3081,30-44,mid,west,1,17
3082,30-44,mid,west,1,12
3083,30-44,mid,west,1,
3084,30-44,mid,west,1,
3085,30-44,mid,west,1,
3086,30-44,mid,west,1,
3087,30-44,mid,west,1,
3088,30-44,mid,west,1,
3089,30-44,mid,west,1,31
3090,30-44,mid,west,1,
3091,30-44,mid,west,1,
3092,30-44,mid,west,1,35
3093,30-44,mid,west,1,
3094,30-44,mid,west,1,2
3095,30-44,mid,west,1,33
3096,30-44,mid,west,1,2
3097,30-44,mid,west,1,
3098,30-44,mid,west,1,
3099,30-44,mid,west,1,
3100,30-44,mid,west,1,32
3101,30-44,mid,west,1,
3102,30-44,mid,west,1,36
3103,30-44,mid,west,1,
3104,30-44,mid,west,1,
3105,30-44,mid,west,1,
3106,30-44,mid,west,1,22
3107,30-44,mid,west,1,
3108,30-44,mid,west,1,
3109,30-44,mid,west,1,
3110,30-44,mid,west,1,
3111,30-44,mid,west,1,26
3112,30-44,mid,west,1,26
3113,30-44,mid,west,1,
3114,30-44,mid,west,1,
3115,30-44,mid,west,1,
3116,30-44,mid,west,1,17
3117,30-44,mid,west,1,
3118,30-44,mid,west,1,28
3119,30-44,mid,west,1,
3120,30-44,mid,west,1,
3121,30-44,mid,west,1,
3122,30-44,mid,west,1,
3123,30-44,mid,west,1,2
3124,30-44,mid,west,1,
3125,30-44,mid,west,1,
3126,30-44,mid,west,1,33
3127,30-44,mid,west,1,
3128,30-44,mid,west,1,2
3129,30-44,mid,west,1,
3130,30-44,mid,west,1,25
3131,30-44,mid,west,1,
3132,30-44,mid,west,1,
3133,30-44,mid,west,1,11
3134,30-44,mid,west,1,
3135,30-44,mid,west,1,32
3136,30-44,mid,west,1,
3137,30-44,mid,west,1,
3138,30-44,mid,west,1,
3139,30-44,mid,west,1,
3140,30-44,mid,west,1,
3141,30-44,mid,west,1,
3142,30-44,mid,west,1,
3143,30-44,mid,west,1,
3144,30-44,mid,west,1,
3145,30-44,mid,west,1,2
3146,30-44,mid,west,1,17
3147,30-44,mid,west,1,
3148,30-44,mid,west,1,
3149,30-44,mid,west,1,28
3150,30-44,mid,west,1,
3151,30-44,mid,west,1,
3152,30-44,mid,west,1,
3153,30-44,mid,west,1,
3154,30-44,mid,west,1,17
3155,30-44,mid,west,1,16
3156,30-44,mid,west,1,
3157,30-44,mid,west,1,
3158,30-44,mid,west,1,26
3159,30-44,mid,west,1,
3160,30-44,mid,west,1,
3161,30-44,mid,west,1,
3162,30-44,mid,west,1,
3163,30-44,mid,west,1,
3164,30-44,mid,west,1,9
3165,30-44,mid,west,1,
3166,30-44,mid,west,1,
3167,30-44,mid,west,1,5
3168,30-44,mid,west,1,
3169,30-44,mid,west,1,
3170,30-44,mid,west,1,
3171,30-44,mid,west,1,15
3172,30-44,mid,west,1,
3173,30-44,mid,west,1,
3174,30-44,mid,west,1,
3175,30-44,mid,west,1,5
3176,30-44,mid,west,1,
3177,30-44,mid,west,1,
3178,30-44,mid,west,1,
3179,30-44,mid,west,1,
3180,30-44,mid,west,1,36
3181,30-44,mid,west,1,
3182,30-44,mid,west,1,
3183,30-44,mid,west,1,
3184,30-44,mid,west,1,
3185,30-44,mid,west,1,
3186,30-44,mid,west,1,
3187,30-44,mid,west,1,
3188,30-44,mid,west,1,9
3189,30-44,mid,west,1,
3190,30-44,mid,west,1,
3191,30-44,mid,west,1,19
3192,30-44,mid,west,1,
3193,30-44,mid,west,1,
3194,30-44,mid,west,1,
3195,30-44,mid,west,1,
3196,30-44,mid,west,1,5
3197,30-44,mid,west,1,
3198,30-44,mid,west,1,
3199,30-44,mid,west,1,
3200,30-44,mid,west,1,
3201,30-44,mid,west,1,
3202,30-44,mid,west,1,22
3203,30-44,mid,west,1,
3204,30-44,mid,west,1,
3205,30-44,mid,west,1,
3206,30-44,mid,west,1,
3207,30-44,mid,west,1,
3208,30-44,mid,west,1,
3209,30-44,mid,west,1,
3210,30-44,mid,west,1,
3211,30-44,mid,west,1,
3212,30-44,mid,west,1,
3213,30-44,mid,west,1,
3214,30-44,high,north,1,
3215,30-44,high,north,1,
3216,30-44,high,north,1,
3217,30-44,high,north,1,
3218,30-44,high,north,1,
3219,30-44,high,north,1,
3220,30-44,high,north,1,
3221,30-44,high,north,1,28
3222,30-44,high,north,1,
3223,30-44,high,north,1,
3224,30-44,high,north,1,7
3225,30-44,high,north,1,
3226,30-44,high,north,1,
3227,30-44,high,north,1,36
3228,30-44,high,north,1,25
3229,30-44,high,north,1,
3230,30-44,high,north,1,
3231,30-44,high,north,1,4
3232,30-44,high,north,1,8
3233,30-44,high,north,1,
3234,30-44,high,north,1,
3235,30-44,high,north,1,
3236,30-44,high,north,1,
3237,30-44,high,north,1,19
3238,30-44,high,north,1,
3239,30-44,high,north,1,
3240,30-44,high,north,1,
3241,30-44,high,north,1,12
3242,30-44,high,north,1,
3243,30-44,high,north,1,
3244,30-44,high,north,1,35
3245,30-44,high,north,1,
3246,30-44,high,north,1,21
3247,30-44,high,north,1,
3248,30-44,high,north,1,
3249,30-44,high,north,1,
3250,30-44,high,north,1,
3251,30-44,high,north,1,
3252,30-44,high,north,1,
3253,30-44,high,north,1,
3254,30-44,high,north,1,
3255,30-44,high,north,1,28
3256,30-44,high,north,1,30
3257,30-44,high,north,1,
3258,30-44,high,north,1,
3259,30-44,high,north,1,9
3260,30-44,high,north,1,
3261,30-44,high,north,1,
3262,30-44,high,north,1,
3263,30-44,high,north,1,
3264,30-44,high,north,1,
3265,30-44,high,north,1,
3266,30-44,high,north,1,
3267,30-44,high,north,1,
3268,30-44,high,north,1,4
3269,30-44,high,north,1,
3270,30-44,high,north,1,
3271,30-44,high,north,1,
3272,30-44,high,north,1,24
3273,30-44,high,north,1,5
3274,30-44,high,north,1,
3275,30-44,high,north,1,32
3276,30-44,high,north,1,
3277,30-44,high,north,1,6
3278,30-44,high,north,1,
3279,30-44,high,north,1,27
3280,30-44,high,north,1,
3281,30-44,high,north,1,
3282,30-44,high,north,1,
3283,30-44,high,north,1,
3284,30-44,high,north,1,
3285,30-44,high,north,1,3
3286,30-44,high,north,1,14
3287,30-44,high,north,1,
3288,30-44,high,north,1,10
3289,30-44,high,north,1,
3290,30-44,high,north,1,
3291,30-44,high,north,1,7
3292,30-44,high,north,1,
3293,30-44,high,north,1,
3294,30-44,high,north,1,27
3295,30-44,high,north,1,19
3296,30-44,high,north,1,
3297,30-44,high,north,1,
3298,30-44,high,north,1,
3299,30-44,high,north,1,25
3300,30-44,high,north,1,8
3301,30-44,high,north,1,15
3302,30-44,high,north,1,
3303,30-44,high,north,1,
3304,30-44,high,north,1,
3305,30-44,high,north,1,
3306,30-44,high,north,1,
3307,30-44,high,north,1,6
3308,30-44,high,north,1,
3309,30-44,high,north,1,
3310,30-44,high,north,1,7
3311,30-44,high,north,1,
3312,30-44,high,north,1,
3313,30-44,high,north,1,
3314,30-44,high,north,1,
3315,30-44,high,north,1,
3316,30-44,high,north,1,18
3317,30-44,high,north,1,15
3318,30-44,high,north,1,17
3319,30-44,high,north,1,
3320,30-44,high,north,1,
3321,30-44,high,north,1,
3322,30-44,high,north,1,30
3323,30-44,high,north,1,
3324,30-44,high,north,1,
3325,30-44,high,north,1,36
3326,30-44,high,north,1,
3327,30-44,high,north,1,17
3328,30-44,high,north,1,
3329,30-44,high,north,1,31
3330,30-44,high,north,1,36
3331,30-44,high,north,1,
3332,30-44,high,north,1,
3333,30-44,high,north,1,21
3334,30-44,high,north,1,
3335,30-44,high,north,1,
3336,30-44,high,north,1,
3337,30-44,high,north,1,
3338,30-44,high,north,1,15
3339,30-44,high,north,1,
3340,30-44,high,north,1,
3341,30-44,high,north,1,
3342,30-44,high,north,1,36
3343,30-44,high,north,1,
3344,30-44,high,north,1,
3345,30-44,high,north,1,30
3346,30-44,high,north,1,22
3347,30-44,high,north,1,
3348,30-44,high,north,1,7
3349,30-44,high,north,1,
3350,30-44,high,north,1,
3351,30-44,high,north,1,
3352,30-44,high,north,1,
3353,30-44,high,north,1,28
3354,30-44,high,north,1,
3355,30-44,high,north,1,
3356,30-44,high,north,1,
3357,30-44,high,north,1,
3358,30-44,high,north,1,
3359,30-44,high,north,1,
3360,30-44,high,north,1,
3361,30-44,high,north,1,
3362,30-44,high,north,1,
3363,30-44,high,north,1,
3364,30-44,high,north,1,
3365,30-44,high,north,1,
3366,30-44,high,north,1,
3367,30-44,high,north,1,
3368,30-44,high,north,1,
3369,30-44,high,north,1,
3370,30-44,high,north,1,
3371,30-44,high,north,1,26
3372,30-44,high,north,1,
3373,30-44,high,north,1,
3374,30-44,high,north,1,
3375,30-44,high,north,1,
3376,30-44,high,north,1,17
3377,30-44,high,north,1,
3378,30-44,high,north,1,24
3379,30-44,high,north,1,
3380,30-44,high,north,1,
3381,30-44,high,south,1,
3382,30-44,high,south,1,
3383,30-44,high,south,1,
3384,30-44,high,south,1,
3385,30-44,high,south,1,19
3386,30-44,high,south,1,
3387,30-44,high,south,1,
3388,30-44,high,south,1,
3389,30-44,high,south,1,
3390,30-44,high,south,1,
3391,30-44,high,south,1,
3392,30-44,high,south,1,33
3393,30-44,high,south,1,
3394,30-44,high,south,1,
3395,30-44,high,south,1,
3396,30-44,high,south,1,
3397,30-44,high,south,1,
3398,30-44,high,south,1,
3399,30-44,high,south,1,
3400,30-44,high,south,1,2
3401,30-44,high,south,1,
3402,30-44,high,south,1,
3403,30-44,high,south,1,
3404,30-44,high,south,1,12
3405,30-44,high,south,1,10
3406,30-44,high,south,1,
3407,30-44,high,south,1,
3408,30-44,high,south,1,
3409,30-44,high,south,1,
3410,30-44,high,south,1,9
3411,30-44,high,south,1,5
3412,30-44,high,south,1,
3413,30-44,high,south,1,
3414,30-44,high,south,1,
3415,30-44,high,south,1,10
3416,30-44,high,south,1,22
3417,30-44,high,south,1,7
3418,30-44,high,south,1,7
3419,30-44,high,south,1,
3420,30-44,high,south,1,
3421,30-44,high,south,1,
3422,30-44,high,south,1,
3423,30-44,high,south,1,
3424,30-44,high,south,1,16
3425,30-44,high,south,1,
3426,30-44,high,south,1,16
3427,30-44,high,south,1,6
3428,30-44,high,south,1,
3429,30-44,high,south,1,13
3430,30-44,high,south,1,
3431,30-44,high,south,1,2
3432,30-44,high,south,1,
3433,30-44,high,south,1,
3434,30-44,high,south,1,6
3435,30-44,high,south,1,8
3436,30-44,high,south,1,20
3437,30-44,high,south,1,
3438,30-44,high,south,1,2
3439,30-44,high,south,1,
3440,30-44,high,south,1,
3441,30-44,high,south,1,
3442,30-44,high,south,1,
3443,30-44,high,south,1,
3444,30-44,high,south,1,35
3445,30-44,high,south,1,
3446,30-44,high,south,1,19
3447,30-44,high,south,1,
3448,30-44,high,south,1,
3449,30-44,high,south,1,
3450,30-44,high,south,1,
3451,30-44,high,south,1,
3452,30-44,high,south,1,17
3453,30-44,high,south,1,
3454,30-44,high,south,1,2
3455,30-44,high,south,1,
3456,30-44,high,south,1,33
3457,30-44,high,south,1,
3458,30-44,high,south,1,
3459,30-44,high,south,1,
3460,30-44,high,south,1,
3461,30-44,high,south,1,6
3462,30-44,high,south,1,
3463,30-44,high,south,1,4
3464,30-44,high,south,1,
3465,30-44,high,south,1,
3466,30-44,high,south,1,
3467,30-44,high,south,1,20
3468,30-44,high,south,1,
3469,30-44,high,south,1,
3470,30-44,high,south,1,8
3471,30-44,high,south,1,
3472,30-44,high,south,1,5
3473,30-44,high,south,1,
3474,30-44,high,south,1,
3475,30-44,high,south,1,
3476,30-44,high,south,1,23
3477,30-44,high,south,1,
3478,30-44,high,south,1,9
3479,30-44,high,south,1,25
3480,30-44,high,south,1,
3481,30-44,high,south,1,
3482,30-44,high,south,1,30
3483,30-44,high,south,1,13
3484,30-44,high,south,1,
3485,30-44,high,south,1,9
3486,30-44,high,south,1,
3487,30-44,high,south,1,15
3488,30-44,high,south,1,
3489,30-44,high,south,1,
3490,30-44,high,south,1,23
3491,30-44,high,south,1,
3492,30-44,high,south,1,
3493,30-44,high,south,1,13
3494,30-44,high,south,1,
3495,30-44,high,south,1,19
3496,30-44,high,south,1,
3497,30-44,high,south,1,
3498,30-44,high,south,1,
3499,30-44,high,south,1,
3500,30-44,high,south,1,
3501,30-44,high,south,1,4
3502,30-44,high,south,1,
3503,30-44,high,south,1,28
3504,30-44,high,south,1,10
3505,30-44,high,south,1,
3506,30-44,high,south,1,
3507,30-44,high,south,1,
3508,30-44,high,south,1,
3509,30-44,high,south,1,17
3510,30-44,high,south,1,
3511,30-44,high,south,1,
3512,30-44,high,south,1,
3513,30-44,high,south,1,
3514,30-44,high,south,1,
3515,30-44,high,south,1,
3516,30-44,high,south,1,
3517,30-44,high,south,1,
3518,30-44,high,south,1,4
3519,30-44,high,south,1,
3520,30-44,high,south,1,
3521,30-44,high,south,1,6
3522,30-44,high,south,1,7
3523,30-44,high,south,1,
3524,30-44,high,south,1,5
3525,30-44,high,south,1,
3526,30-44,high,south,1,11
3527,30-44,high,south,1,35
3528,30-44,high,south,1,
3529,30-44,high,south,1,
3530,30-44,high,south,1,
3531,30-44,high,south,1,13
3532,30-44,high,south,1,
3533,30-44,high,south,1,
3534,30-44,high,south,1,
3535,30-44,high,south,1,
3536,30-44,high,south,1,4
3537,30-44,high,south,1,
3538,30-44,high,south,1,36
3539,30-44,high,south,1,14
3540,30-44,high,south,1,
3541,30-44,high,south,1,21
3542,30-44,high,south,1,
3543,30-44,high,south,1,
3544,30-44,high,east,1,
3545,30-44,high,east,1,
3546,30-44,high,east,1,
3547,30-44,high,east,1,
3548,30-44,high,east,1,2
3549,30-44,high,east,1,12
3550,30-44,high,east,1,22
3551,30-44,high,east,1,
3552,30-44,high,east,1,
3553,30-44,high,east,1,
3554,30-44,high,east,1,
3555,30-44,high,east,1,
3556,30-44,high,east,1,
3557,30-44,high,east,1,16
3558,30-44,high,east,1,
3559,30-44,high,east,1,
3560,30-44,high,east,1,24
3561,30-44,high,east,1,34
3562,30-44,high,east,1,
3563,30-44,high,east,1,
3564,30-44,high,east,1,18
3565,30-44,high,east,1,
3566,30-44,high,east,1,
3567,30-44,high,east,1,5
3568,30-44,high,east,1,
3569,30-44,high,east,1,
3570,30-44,high,east,1,
3571,30-44,high,east,1,23
3572,30-44,high,east,1,
3573,30-44,high,east,1,13
3574,30-44,high,east,1,
3575,30-44,high,east,1,29
3576,30-44,high,east,1,6
3577,30-44,high,east,1,20
3578,30-44,high,east,1,
3579,30-44,high,east,1,
3580,30-44,high,east,1,28
3581,30-44,high,east,1,
3582,30-44,high,east,1,
3583,30-44,high,east,1,
3584,30-44,high,east,1,7
3585,30-44,high,east,1,
3586,30-44,high,east,1,
3587,30-44,high,east,1,13
3588,30-44,high,east,1,17
3589,30-44,high,east,1,
3590,30-44,high,east,1,
3591,30-44,high,east,1,
3592,30-44,high,east,1,23
3593,30-44,high,east,1,
3594,30-44,high,east,1,
3595,30-44,high,east,1,
3596,30-44,high,east,1,23
3597,30-44,high,east,1,22
3598,30-44,high,east,1,
3599,30-44,high,east,1,
3600,30-44,high,east,1,
3601,30-44,high,east,1,12
3602,30-44,high,east,1,
3603,30-44,high,east,1,
3604,30-44,high,east,1,
3605,30-44,high,east,1,
3606,30-44,high,east,1,
3607,30-44,high,east,1,21
3608,30-44,high,east,1,
3609,30-44,high,east,1,
3610,30-44,high,east,1,32
3611,30-44,high,east,1,
3612,30-44,high,east,1,
3613,30-44,high,east,1,7
3614,30-44,high,east,1,
3615,30-44,high,east,1,8
3616,30-44,high,east,1,
3617,30-44,high,east,1,13
3618,30-44,high,east,1,
3619,30-44,high,east,1,2
3620,30-44,high,east,1,23
3621,30-44,high,east,1,2
3622,30-44,high,east,1,15
3623,30-44,high,east,1,
3624,30-44,high,east,1,9
3625,30-44,high,east,1,
3626,30-44,high,east,1,
3627,30-44,high,east,1,30
3628,30-44,high,east,1,
3629,30-44,high,east,1,17
3630,30-44,high,east,1,
3631,30-44,high,east,1,12
3632,30-44,high,east,1,35
3633,30-44,high,east,1,
3634,30-44,high,east,1,
3635,30-44,high,east,1,
3636,30-44,high,east,1,
3637,30-44,high,east,1,
3638,30-44,high,east,1,
3639,30-44,high,east,1,
3640,30-44,high,east,1,
3641,30-44,high,east,1,
3642,30-44,high,east,1,31
3643,30-44,high,east,1,
3644,30-44,high,east,1,
3645,30-44,high,east,1,
3646,30-44,high,east,1,6
3647,30-44,high,east,1,
3648,30-44,high,east,1,
3649,30-44,high,east,1,
3650,30-44,high,east,1,
3651,30-44,high,east,1,
3652,30-44,high,east,1,10
3653,30-44,high,east,1,
3654,30-44,high,east,1,
3655,30-44,high,east,1,
3656,30-44,high,east,1,
3657,30-44,high,east,1,
3658,30-44,high,east,1,
3659,30-44,high,east,1,11
3660,30-44,high,east,1,
3661,30-44,high,east,1,
3662,30-44,high,east,1,13
3663,30-44,high,east,1,
3664,30-44,high,east,1,18
3665,30-44,high,east,1,
3666,30-44,high,east,1,
3667,30-44,high,east,1,11
3668,30-44,high,east,1,
3669,30-44,high,east,1,27
3670,30-44,high,east,1,
3671,30-44,high,east,1,
3672,30-44,high,east,1,
3673,30-44,high,east,1,3
3674,30-44,high,east,1,21
3675,30-44,high,east,1,5
3676,30-44,high,east,1,
3677,30-44,high,east,1,
3678,30-44,high,east,1,
3679,30-44,high,east,1,
3680,30-44,high,east,1,
3681,30-44,high,east,1,
3682,30-44,high,east,1,
3683,30-44,high,east,1,
3684,30-44,high,east,1,
3685,30-44,high,west,1,6
3686,30-44,high,west,1,
3687,30-44,high,west,1,
3688,30-44,high,west,1,
3689,30-44,high,west,1,
3690,30-44,high,west,1,
3691,30-44,high,west,1,
3692,30-44,high,west,1,23
3693,30-44,high,west,1,
3694,30-44,high,west,1,22
3695,30-44,high,west,1,
3696,30-44,high,west,1,32
3697,30-44,high,west,1,
3698,30-44,high,west,1,16
3699,30-44,high,west,1,
3700,30-44,high,west,1,
3701,30-44,high,west,1,3
3702,30-44,high,west,1,
3703,30-44,high,west,1,17
3704,30-44,high,west,1,27
3705,30-44,high,west,1,
3706,30-44,high,west,1,25
3707,30-44,high,west,1,
3708,30-44,high,west,1,
3709,30-44,high,west,1,
3710,30-44,high,west,1,
3711,30-44,high,west,1,
3712,30-44,high,west,1,24
3713,30-44,high,west,1,23
3714,30-44,high,west,1,
3715,30-44,high,west,1,
3716,30-44,high,west,1,
3717,30-44,high,west,1,
3718,30-44,high,west,1,
3719,30-44,high,west,1,29
3720,30-44,high,west,1,30
3721,30-44,high,west,1,
3722,30-44,high,west,1,
3723,30-44,high,west,1,30
3724,30-44,high,west,1,18
3725,30-44,high,west,1,
3726,30-44,high,west,1,
3727,30-44,high,west,1,29
3728,30-44,high,west,1,
3729,30-44,high,west,1,
3730,30-44,high,west,1,
3731,30-44,high,west,1,2
3732,30-44,high,west,1,
3733,30-44,high,west,1,18
3734,30-44,high,west,1,
3735,30-44,high,west,1,
3736,30-44,high,west,1,2
3737,30-44,high,west,1,
3738,30-44,high,west,1,
3739,30-44,high,west,1,
3740,30-44,high,west,1,20
3741,30-44,high,west,1,
3742,30-44,high,west,1,
3743,30-44,high,west,1,
3744,30-44,high,west,1,
3745,30-44,high,west,1,2
3746,30-44,high,west,1,
3747,30-44,high,west,1,
3748,30-44,high,west,1,19
3749,30-44,high,west,1,
3750,30-44,high,west,1,
3751,30-44,high,west,1,
3752,30-44,high,west,1,5
3753,30-44,high,west,1,19
3754,30-44,high,west,1,
3755,30-44,high,west,1,
3756,30-44,high,west,1,
3757,30-44,high,west,1,35
3758,30-44,high,west,1,3
3759,30-44,high,west,1,
3760,30-44,high,west,1,
3761,30-44,high,west,1,2
3762,30-44,high,west,1,
3763,30-44,high,west,1,35
3764,30-44,high,west,1,
3765,30-44,high,west,1,23
3766,30-44,high,west,1,
3767,30-44,high,west,1,
3768,30-44,high,west,1,22
3769,30-44,high,west,1,
3770,30-44,high,west,1,
3771,30-44,high,west,1,15
3772,30-44,high,west,1,
3773,30-44,high,west,1,
3774,30-44,high,west,1,
3775,30-44,high,west,1,12
3776,30-44,high,west,1,28
3777,30-44,high,west,1,10
3778,30-44,high,west,1,
3779,30-44,high,west,1,
3780,30-44,high,west,1,
3781,30-44,high,west,1,
3782,30-44,high,west,1,
3783,45-59,low,north,1,
3784,45-59,low,north,1,
3785,45-59,low,north,1,
3786,45-59,low,north,1,20
3787,45-59,low,north,1,35
3788,45-59,low,north,1,
3789,45-59,low,north,1,21
3790,45-59,low,north,1,
3791,45-59,low,north,1,
3792,45-59,low,north,1,
3793,45-59,low,north,1,
3794,45-59,low,north,1,
3795,45-59,low,north,1,5
3796,45-59,low,north,1,36
3797,45-59,low,north,1,25
3798,45-59,low,north,1,
3799,45-59,low,north,1,
3800,45-59,low,north,1,24
3801,45-59,low,north,1,
3802,45-59,low,north,1,
3803,45-59,low,north,1,
3804,45-59,low,north,1,
3805,45-59,low,north,1,
3806,45-59,low,north,1,
3807,45-59,low,north,1,
3808,45-59,low,north,1,
3809,45-59,low,north,1,22
3810,45-59,low,north,1,
3811,45-59,low,north,1,
3812,45-59,low,north,1,
3813,45-59,low,north,1,
3814,45-59,low,north,1,
3815,45-59,low,north,1,
3816,45-59,low,north,1,
3817,45-59,low,north,1,23
3818,45-59,low,north,1,27
3819,45-59,low,north,1,2
3820,45-59,low,north,1,
3821,45-59,low,north,1,
3822,45-59,low,north,1,20
3823,45-59,low,north,1,
3824,45-59,low,north,1,
3825,45-59,low,north,1,
3826,45-59,low,north,1,
3827,45-59,low,north,1,
3828,45-59,low,north,1,
3829,45-59,low,north,1,
3830,45-59,low,north,1,
3831,45-59,low,north,1,
3832,45-59,low,north,1,
3833,45-59,low,north,1,31
3834,45-59,low,north,1,
3835,45-59,low,north,1,
3836,45-59,low,north,1,
3837,45-59,low,north,1,26
3838,45-59,low,north,1,
3839,45-59,low,north,1,28
3840,45-59,low,north,1,
3841,45-59,low,north,1,
3842,45-59,low,north,1,6
3843,45-59,low,north,1,
3844,45-59,low,north,1,
3845,45-59,low,north,1,
3846,45-59,low,north,1,6
3847,45-59,low,north,1,
3848,45-59,low,north,1,
3849,45-59,low,north,1,35
3850,45-59,low,north,1,24
3851,45-59,low,north,1,18
3852,45-59,low,north,1,
3853,45-59,low,north,1,
3854,45-59,low,north,1,
3855,45-59,low,north,1,
3856,45-59,low,north,1,31
3857,45-59,low,north,1,
3858,45-59,low,north,1,
3859,45-59,low,north,1,
3860,45-59,low,north,1,
3861,45-59,low,north,1,
3862,45-59,low,north,1,32
3863,45-59,low,north,1,
3864,45-59,low,north,1,18
3865,45-59,low,north,1,
3866,45-59,low,north,1,
