txn_id,panelist_id,date,merchant_descriptor,amount,instrument
215685,5389,2024-03-17,SNACKPOST MARKET,15.70,card_A
215686,5430,2024-03-17,VANTRY MKTPLC,47.50,card_B
215687,5465,2024-03-17,PINEFORT CLUB,24.09,card_B
215688,5523,2024-03-17,VANTRY MKTPLC,4.94,card_A
215689,5548,2024-03-17,SNACKPOST MARKET,21.35,card_C
215690,5605,2024-03-17,PINEFORT CLUB,98.76,card_B
215691,5666,2024-03-17,VANTRY MKTPLC,18.76,card_A
215692,5702,2024-03-17,VANTRY MKTPLC,100.66,card_A
215693,5826,2024-03-17,VANTRY MKTPLC,7.68,card_A
215694,5828,2024-03-17,VANTRY MKTPLC,5.44,wallet_W
215695,5835,2024-03-17,PINEFORT CLUB,15.74,card_C
215696,5905,2024-03-17,SNACKPOST MARKET,14.78,card_B
215697,5921,2024-03-17,VANTRY MKTPLC,6.53,wallet_W
215698,5932,2024-03-17,GLIMMERLY,75.78,wallet_W
215699,6047,2024-03-17,SNACKPOST MARKET,43.12,card_A
215700,6106,2024-03-17,SNACKPOST MARKET,11.17,card_A
215701,6143,2024-03-17,VANTRY MKTPLC,10.83,card_B
215702,6189,2024-03-17,VANTRY MKTPLC,34.70,card_A
215703,6263,2024-03-17,GLIMMERLY,42.38,card_B
215704,6273,2024-03-17,VANTRY MKTPLC,15.27,card_A
215705,6314,2024-03-17,VANTRY MKTPLC,7.86,wallet_W
215706,6326,2024-03-17,SNACKPOST MARKET,14.06,card_A
215707,6464,2024-03-17,GLIMMERLY,16.01,card_A
215708,6508,2024-03-17,VANTRY MKTPLC,16.12,card_B
215709,6525,2024-03-17,GLIMMERLY,55.58,card_B
215710,6530,2024-03-17,SNACKPOST MARKET,8.94,wallet_W
215711,6558,2024-03-17,VANTRY MKTPLC,49.85,card_B
215712,6564,2024-03-17,SNACKPOST MARKET,15.87,card_C
215713,6567,2024-03-17,GLIMMERLY,50.08,card_A
215714,6609,2024-03-17,VANTRY MKTPLC,24.11,card_A
215715,6630,2024-03-17,GLIMMERLY,38.50,card_B
215716,6666,2024-03-17,VANTRY MKTPLC,16.78,card_B
215717,6678,2024-03-17,VANTRY MKTPLC,25.56,card_A
215718,6688,2024-03-17,GLIMMERLY,41.45,wallet_W
215719,6688,2024-03-17,VANTRY MKTPLC,22.95,wallet_W
215720,6709,2024-03-17,PINEFORT CLUB,30.39,wallet_W
215721,6709,2024-03-17,PINEFORT CLUB,48.97,wallet_W
215722,6728,2024-03-17,GLIMMERLY,101.49,card_A
215723,6819,2024-03-17,SNACKPOST MARKET,22.15,card_A
215724,6838,2024-03-17,GLIMMERLY,20.22,card_A
215725,6967,2024-03-17,GLIMMERLY,36.00,wallet_W
215726,6970,2024-03-17,GLIMMERLY,45.67,card_C
215727,6970,2024-03-17,VANTRY MKTPLC,8.19,card_C
215728,7006,2024-03-17,GLIMMERLY,43.52,card_A
215729,7011,2024-03-17,VANTRY MKTPLC,54.00,card_A
215730,7084,2024-03-17,GLIMMERLY,31.07,card_B
215731,7092,2024-03-17,VANTRY MKTPLC,27.31,card_C
215732,7110,2024-03-17,PINEFORT CLUB,20.22,card_B
215733,7139,2024-03-17,GLIMMERLY,56.62,card_A
215734,7182,2024-03-17,VANTRY MKTPLC,39.76,card_A
215735,7196,2024-03-17,SNACKPOST MARKET,16.67,card_A
215736,7210,2024-03-17,VANTRY MKTPLC,14.06,card_B
215737,7216,2024-03-17,GLIMMERLY,79.07,card_A
215738,7223,2024-03-17,GLIMMERLY,45.94,card_A
215739,7234,2024-03-17,VANTRY MKTPLC,25.86,card_C
215740,7266,2024-03-17,PINEFORT CLUB,43.66,card_B
215741,7278,2024-03-17,VANTRY MKTPLC,36.79,card_B
215742,7299,2024-03-17,GLIMMERLY,54.20,card_C
215743,7299,2024-03-17,GLIMMERLY,138.43,card_C
215744,7304,2024-03-17,PINEFORT CLUB,122.64,card_A
215745,7316,2024-03-17,PINEFORT CLUB,88.17,card_A
215746,7319,2024-03-17,VANTRY MKTPLC,11.46,card_B
215747,7324,2024-03-17,GLIMMERLY,33.46,wallet_W
215748,7351,2024-03-17,VANTRY MKTPLC,24.18,card_C
215749,7409,2024-03-17,VANTRY MKTPLC,39.32,card_B
215750,21,2024-03-18,VANTRY MKTPLC,11.76,card_C
215751,21,2024-03-18,VANTRY MKTPLC,37.97,card_C
215752,94,2024-03-18,PINEFORT CLUB,93.07,card_C
215753,156,2024-03-18,VANTRY MKTPLC,89.61,wallet_W
215754,161,2024-03-18,GLIMMERLY,9.92,card_A
215755,224,2024-03-18,GLIMMERLY,80.47,card_A
215756,225,2024-03-18,SNACKPOST MARKET,27.30,card_B
215757,247,2024-03-18,VANTRY MKTPLC,25.62,card_B
215758,360,2024-03-18,PINEFORT CLUB,83.04,card_C
215759,390,2024-03-18,SNACKPOST MARKET,10.94,card_B
215760,412,2024-03-18,SNACKPOST MARKET,30.29,card_B
215761,442,2024-03-18,VANTRY MKTPLC,51.30,card_B
215762,518,2024-03-18,VANTRY MKTPLC,16.06,card_B
215763,553,2024-03-18,PINEFORT CLUB,39.87,card_B
215764,622,2024-03-18,GLIMMERLY,21.23,wallet_W
215765,622,2024-03-18,GLIMMERLY,83.36,wallet_W
215766,647,2024-03-18,VANTRY MKTPLC,111.09,card_C
215767,675,2024-03-18,PINEFORT CLUB,56.19,card_C
215768,742,2024-03-18,VANTRY MKTPLC,8.71,card_C
215769,911,2024-03-18,VANTRY MKTPLC,15.63,card_C
215770,966,2024-03-18,GLIMMERLY,86.15,wallet_W
215771,1010,2024-03-18,VANTRY MKTPLC,65.40,card_B
215772,1014,2024-03-18,VANTRY MKTPLC,17.42,card_A
215773,1025,2024-03-18,GLIMMERLY,53.85,wallet_W
215774,1042,2024-03-18,VANTRY MKTPLC,19.12,card_B
215775,1087,2024-03-18,SNACKPOST MARKET,11.53,card_B
215776,1088,2024-03-18,GLIMMERLY,131.94,card_C
215777,1110,2024-03-18,VANTRY MKTPLC,45.09,card_B
215778,1163,2024-03-18,PINEFORT CLUB,25.38,wallet_W
215779,1192,2024-03-18,SNACKPOST MARKET,13.25,card_B
215780,1198,2024-03-18,VANTRY MKTPLC,22.41,card_A
215781,1198,2024-03-18,VANTRY MKTPLC,22.64,card_C
215782,1200,2024-03-18,GLIMMERLY,15.89,card_A
215783,1203,2024-03-18,SNACKPOST MARKET,14.69,card_A
215784,1300,2024-03-18,SNACKPOST MARKET,7.82,card_C
215785,1314,2024-03-18,PINEFORT CLUB,36.43,card_A
215786,1356,2024-03-18,PINEFORT CLUB,36.82,card_B
215787,1365,2024-03-18,SNACKPOST MARKET,13.93,card_A
215788,1409,2024-03-18,VANTRY MKTPLC,90.97,card_B
215789,1510,2024-03-18,GLIMMERLY,46.40,card_B
215790,1531,2024-03-18,VANTRY MKTPLC,55.20,card_B
215791,1572,2024-03-18,PINEFORT CLUB,40.23,card_B
215792,1575,2024-03-18,VANTRY MKTPLC,331.21,card_B
215793,1589,2024-03-18,GLIMMERLY,32.50,card_B
215794,1594,2024-03-18,VANTRY MKTPLC,64.41,card_A
215795,1600,2024-03-18,SNACKPOST MARKET,9.38,card_A
215796,1603,2024-03-18,SNACKPOST MARKET,31.75,card_A
215797,1616,2024-03-18,PINEFORT CLUB,23.23,card_A
215798,1623,2024-03-18,GLIMMERLY,37.58,card_B
215799,1665,2024-03-18,GLIMMERLY,101.02,card_B
215800,1677,2024-03-18,GLIMMERLY,23.57,card_A
215801,1680,2024-03-18,VANTRY MKTPLC,77.92,card_C
215802,1787,2024-03-18,VANTRY MKTPLC,13.81,card_B
215803,1809,2024-03-18,PINEFORT CLUB,56.83,card_A
215804,1817,2024-03-18,VANTRY MKTPLC,13.12,card_A
215805,1824,2024-03-18,GLIMMERLY,101.62,card_B
215806,1927,2024-03-18,SNACKPOST MARKET,13.73,card_C
215807,2076,2024-03-18,VANTRY MKTPLC,5.23,card_A
215808,2084,2024-03-18,PINEFORT CLUB,50.14,wallet_W
215809,2146,2024-03-18,VANTRY MKTPLC,52.70,card_A
215810,2150,2024-03-18,PINEFORT CLUB,30.87,card_C
215811,2150,2024-03-18,PINEFORT CLUB,32.65,card_C
215812,2175,2024-03-18,GLIMMERLY,11.93,card_C
215813,2197,2024-03-18,VANTRY MKTPLC,8.65,card_B
215814,2206,2024-03-18,SNACKPOST MARKET,56.32,card_C
215815,2228,2024-03-18,PINEFORT CLUB,23.23,wallet_W
215816,2248,2024-03-18,PINEFORT CLUB,59.54,card_B
215817,2281,2024-03-18,GLIMMERLY,87.67,card_A
215818,2363,2024-03-18,GLIMMERLY,43.82,wallet_W
215819,2385,2024-03-18,PINEFORT CLUB,32.78,card_B
215820,2397,2024-03-18,VANTRY MKTPLC,41.07,card_B
215821,2491,2024-03-18,PINEFORT CLUB,9.52,card_A
215822,2547,2024-03-18,SNACKPOST MARKET,14.34,card_A
215823,2556,2024-03-18,VANTRY MKTPLC,36.07,card_B
215824,2605,2024-03-18,PINEFORT CLUB,25.59,card_C
215825,2614,2024-03-18,PINEFORT CLUB,29.35,card_C
215826,2614,2024-03-18,PINEFORT CLUB,44.52,card_B
215827,2683,2024-03-18,VANTRY MKTPLC,31.76,wallet_W
215828,2702,2024-03-18,VANTRY MKTPLC,30.81,card_B
215829,2704,2024-03-18,VANTRY MKTPLC,30.19,card_A
215830,2715,2024-03-18,SNACKPOST MARKET,14.16,card_A
215831,2728,2024-03-18,PINEFORT CLUB,50.98,card_A
215832,2755,2024-03-18,VANTRY MKTPLC,34.64,card_C
215833,2840,2024-03-18,GLIMMERLY,23.62,card_B
215834,2844,2024-03-18,PINEFORT CLUB,25.65,card_C
215835,2866,2024-03-18,SNACKPOST MARKET,9.18,card_B
215836,2882,2024-03-18,GLIMMERLY,33.12,card_C
215837,2917,2024-03-18,GLIMMERLY,20.88,card_A
215838,2917,2024-03-18,SNACKPOST MARKET,14.28,card_A
215839,2974,2024-03-18,SNACKPOST MARKET,31.61,card_A
215840,3045,2024-03-18,PINEFORT CLUB,25.41,card_C
215841,3085,2024-03-18,GLIMMERLY,91.07,card_A
215842,3101,2024-03-18,SNACKPOST MARKET,26.96,wallet_W
215843,3102,2024-03-18,GLIMMERLY,103.61,wallet_W
215844,3138,2024-03-18,GLIMMERLY,48.24,card_A
215845,3174,2024-03-18,PINEFORT CLUB,17.66,card_C
215846,3190,2024-03-18,VANTRY MKTPLC,16.88,card_B
215847,3204,2024-03-18,GLIMMERLY,32.19,card_C
215848,3229,2024-03-18,GLIMMERLY,18.86,card_B
215849,3229,2024-03-18,GLIMMERLY,29.89,card_B
215850,3247,2024-03-18,VANTRY MKTPLC,10.27,wallet_W
215851,3247,2024-03-18,VANTRY MKTPLC,13.56,wallet_W
215852,3250,2024-03-18,VANTRY MKTPLC,14.76,card_A
215853,3253,2024-03-18,PINEFORT CLUB,48.37,card_C
215854,3253,2024-03-18,VANTRY MKTPLC,14.18,card_C
215855,3254,2024-03-18,VANTRY MKTPLC,49.29,card_B
215856,3260,2024-03-18,VANTRY MKTPLC,19.37,card_A
215857,3278,2024-03-18,VANTRY MKTPLC,18.93,card_C
215858,3290,2024-03-18,GLIMMERLY,41.36,wallet_W
215859,3297,2024-03-18,PINEFORT CLUB,29.63,card_C
215860,3340,2024-03-18,SNACKPOST MARKET,8.03,wallet_W
215861,3341,2024-03-18,GLIMMERLY,16.42,card_B
215862,3341,2024-03-18,GLIMMERLY,58.95,card_A
215863,3365,2024-03-18,VANTRY MKTPLC,15.02,card_C
215864,3414,2024-03-18,GLIMMERLY,47.64,card_A
215865,3469,2024-03-18,PINEFORT CLUB,23.36,card_C
215866,3473,2024-03-18,GLIMMERLY,32.32,card_B
215867,3503,2024-03-18,VANTRY MKTPLC,22.64,card_A
215868,3528,2024-03-18,GLIMMERLY,35.85,card_A
215869,3535,2024-03-18,SNACKPOST MARKET,16.22,card_C
215870,3538,2024-03-18,SNACKPOST MARKET,19.02,card_A
215871,3552,2024-03-18,SNACKPOST MARKET,14.24,wallet_W
215872,3554,2024-03-18,VANTRY MKTPLC,65.20,card_B
215873,3616,2024-03-18,VANTRY MKTPLC,10.30,card_A
215874,3634,2024-03-18,VANTRY MKTPLC,24.68,card_A
215875,3671,2024-03-18,VANTRY MKTPLC,12.29,card_A
215876,3676,2024-03-18,VANTRY MKTPLC,24.10,card_A
215877,3716,2024-03-18,VANTRY MKTPLC,28.60,card_A
215878,3722,2024-03-18,VANTRY MKTPLC,162.79,card_A
215879,3730,2024-03-18,VANTRY MKTPLC,34.39,wallet_W
215880,3737,2024-03-18,GLIMMERLY,44.16,wallet_W
215881,3791,2024-03-18,VANTRY MKTPLC,37.76,card_C
215882,3801,2024-03-18,PINEFORT CLUB,39.26,card_B
215883,3807,2024-03-18,GLIMMERLY,151.89,card_B
215884,3844,2024-03-18,GLIMMERLY,42.26,card_C
215885,3859,2024-03-18,PINEFORT CLUB,24.78,card_B
215886,3942,2024-03-18,SNACKPOST MARKET,37.97,card_A
215887,3973,2024-03-18,GLIMMERLY,24.70,card_C
215888,4019,2024-03-18,SNACKPOST MARKET,12.64,card_B
215889,4163,2024-03-18,VANTRY MKTPLC,32.79,card_A
215890,4191,2024-03-18,SNACKPOST MARKET,14.94,card_B
215891,4221,2024-03-18,PINEFORT CLUB,76.55,card_A
215892,4221,2024-03-18,VANTRY MKTPLC,26.70,card_A
215893,4222,2024-03-18,VANTRY MKTPLC,16.51,card_A
215894,4222,2024-03-18,VANTRY MKTPLC,21.30,card_A
215895,4255,2024-03-18,VANTRY MKTPLC,13.82,card_A
215896,4290,2024-03-18,VANTRY MKTPLC,12.45,card_A
215897,4339,2024-03-18,VANTRY MKTPLC,48.04,card_C
215898,4362,2024-03-18,GLIMMERLY,13.65,wallet_W
215899,4414,2024-03-18,PINEFORT CLUB,36.20,card_A
215900,4415,2024-03-18,SNACKPOST MARKET,34.48,card_B
215901,4425,2024-03-18,SNACKPOST MARKET,28.92,card_B
215902,4470,2024-03-18,PINEFORT CLUB,29.47,card_A
215903,4475,2024-03-18,GLIMMERLY,83.19,card_A
215904,4486,2024-03-18,GLIMMERLY,32.00,card_B
215905,4664,2024-03-18,PINEFORT CLUB,20.44,card_B
215906,4706,2024-03-18,SNACKPOST MARKET,7.12,wallet_W
215907,4732,2024-03-18,PINEFORT CLUB,44.73,card_B
215908,4744,2024-03-18,VANTRY MKTPLC,19.77,card_C
215909,4769,2024-03-18,VANTRY MKTPLC,106.91,card_A
215910,4813,2024-03-18,GLIMMERLY,45.59,card_A
215911,4813,2024-03-18,GLIMMERLY,72.53,card_A
215912,4815,2024-03-18,PINEFORT CLUB,42.29,card_A
215913,4835,2024-03-18,PINEFORT CLUB,27.84,card_B
215914,4850,2024-03-18,PINEFORT CLUB,44.12,wallet_W
215915,4858,2024-03-18,VANTRY MKTPLC,14.54,card_C
215916,4873,2024-03-18,VANTRY MKTPLC,31.23,card_B
215917,4883,2024-03-18,PINEFORT CLUB,71.29,card_C
215918,4893,2024-03-18,VANTRY MKTPLC,20.17,card_A
215919,4906,2024-03-18,GLIMMERLY,15.26,card_B
215920,4908,2024-03-18,SNACKPOST MARKET,26.94,card_A
215921,4923,2024-03-18,GLIMMERLY,29.92,card_A
215922,4965,2024-03-18,PINEFORT CLUB,42.18,card_B
215923,4984,2024-03-18,SNACKPOST MARKET,5.64,card_B
215924,4992,2024-03-18,VANTRY MKTPLC,19.14,card_C
215925,4998,2024-03-18,PINEFORT CLUB,21.37,card_B
215926,5005,2024-03-18,VANTRY MKTPLC,36.91,card_A
215927,5049,2024-03-18,GLIMMERLY,124.80,card_B
215928,5055,2024-03-18,PINEFORT CLUB,27.57,card_B
215929,5189,2024-03-18,GLIMMERLY,81.45,card_A
215930,5195,2024-03-18,VANTRY MKTPLC,13.38,card_C
215931,5200,2024-03-18,VANTRY MKTPLC,97.25,card_B
215932,5203,2024-03-18,PINEFORT CLUB,78.73,card_A
215933,5217,2024-03-18,SNACKPOST MARKET,7.99,card_B
215934,5225,2024-03-18,GLIMMERLY,23.56,wallet_W
215935,5336,2024-03-18,VANTRY MKTPLC,8.27,card_A
215936,5347,2024-03-18,GLIMMERLY,55.40,card_B
215937,5391,2024-03-18,SNACKPOST MARKET,14.29,card_A
215938,5463,2024-03-18,SNACKPOST MARKET,7.66,card_A
215939,5542,2024-03-18,VANTRY MKTPLC,13.23,card_B
215940,5621,2024-03-18,VANTRY MKTPLC,37.13,wallet_W
215941,5693,2024-03-18,PINEFORT CLUB,39.68,card_B
215942,5815,2024-03-18,PINEFORT CLUB,27.51,card_A
215943,5819,2024-03-18,SNACKPOST MARKET,24.01,wallet_W
215944,5905,2024-03-18,SNACKPOST MARKET,35.66,card_A
215945,5937,2024-03-18,SNACKPOST MARKET,8.58,card_B
215946,5955,2024-03-18,GLIMMERLY,28.56,card_B
215947,5955,2024-03-18,GLIMMERLY,44.21,card_A
215948,5977,2024-03-18,VANTRY MKTPLC,8.55,wallet_W
215949,5977,2024-03-18,VANTRY MKTPLC,83.05,wallet_W
215950,5996,2024-03-18,GLIMMERLY,21.15,card_A
215951,6004,2024-03-18,VANTRY MKTPLC,10.81,card_A
215952,6004,2024-03-18,VANTRY MKTPLC,52.68,card_A
215953,6049,2024-03-18,VANTRY MKTPLC,31.34,wallet_W
215954,6141,2024-03-18,GLIMMERLY,161.07,card_C
215955,6143,2024-03-18,VANTRY MKTPLC,117.71,card_B
215956,6169,2024-03-18,SNACKPOST MARKET,18.91,card_B
215957,6176,2024-03-18,VANTRY MKTPLC,5.22,card_A
215958,6230,2024-03-18,GLIMMERLY,29.21,card_A
215959,6242,2024-03-18,GLIMMERLY,16.36,card_B
215960,6250,2024-03-18,GLIMMERLY,186.69,card_C
215961,6294,2024-03-18,VANTRY MKTPLC,25.06,card_A
215962,6311,2024-03-18,SNACKPOST MARKET,8.11,card_C
215963,6373,2024-03-18,SNACKPOST MARKET,24.77,card_A
215964,6464,2024-03-18,GLIMMERLY,37.94,card_B
215965,6470,2024-03-18,GLIMMERLY,38.27,card_C
215966,6542,2024-03-18,SNACKPOST MARKET,52.38,card_C
215967,6542,2024-03-18,VANTRY MKTPLC,12.82,card_C
215968,6542,2024-03-18,VANTRY MKTPLC,20.08,card_C
215969,6656,2024-03-18,SNACKPOST MARKET,8.28,card_C
215970,6688,2024-03-18,VANTRY MKTPLC,45.08,wallet_W
215971,6718,2024-03-18,VANTRY MKTPLC,47.32,card_B
215972,6720,2024-03-18,GLIMMERLY,204.05,card_B
215973,6727,2024-03-18,GLIMMERLY,42.11,card_A
215974,6771,2024-03-18,GLIMMERLY,37.44,card_C
215975,6847,2024-03-18,SNACKPOST MARKET,14.58,card_A
215976,6954,2024-03-18,PINEFORT CLUB,34.40,card_A
215977,6954,2024-03-18,PINEFORT CLUB,35.99,card_A
215978,6980,2024-03-18,VANTRY MKTPLC,11.66,card_A
215979,7007,2024-03-18,VANTRY MKTPLC,20.99,card_B
215980,7056,2024-03-18,SNACKPOST MARKET,8.04,card_A
215981,7127,2024-03-18,VANTRY MKTPLC,62.91,card_A
215982,7182,2024-03-18,VANTRY MKTPLC,28.14,card_A
215983,7194,2024-03-18,SNACKPOST MARKET,20.64,card_A
215984,7315,2024-03-18,VANTRY MKTPLC,7.88,card_A
215985,7320,2024-03-18,VANTRY MKTPLC,21.97,card_A
215986,7376,2024-03-18,GLIMMERLY,44.00,card_C
215987,7409,2024-03-18,VANTRY MKTPLC,9.29,card_B
215988,23,2024-03-19,AURELO MUSIC,10.99,card_A
215989,40,2024-03-19,VANTRY MKTPLC,35.76,card_A
215990,55,2024-03-19,AURELO MUSIC,10.99,wallet_W
215991,63,2024-03-19,AURELO MUSIC,10.99,card_A
215992,66,2024-03-19,SNACKPOST MARKET,20.22,card_A
215993,85,2024-03-19,AURELO MUSIC,10.99,card_A
215994,129,2024-03-19,AURELO MUSIC,10.99,card_C
215995,145,2024-03-19,AURELO MUSIC,10.99,wallet_W
215996,164,2024-03-19,SNACKPOST MARKET,13.23,card_A
215997,170,2024-03-19,SNACKPOST MARKET,12.28,card_A
215998,212,2024-03-19,VANTRY MKTPLC,14.49,card_B
215999,212,2024-03-19,VANTRY MKTPLC,19.11,card_B
216000,232,2024-03-19,AURELO MUSIC,10.99,card_A
216001,233,2024-03-19,VANTRY MKTPLC,33.79,card_A
216002,242,2024-03-19,VANTRY MKTPLC,18.16,wallet_W
216003,258,2024-03-19,AURELO MUSIC,10.99,card_A
216004,325,2024-03-19,AURELO MUSIC,10.99,card_C
216005,337,2024-03-19,AURELO MUSIC,10.99,card_B
216006,364,2024-03-19,AURELO MUSIC,10.99,wallet_W
216007,365,2024-03-19,AURELO MUSIC,10.99,card_B
216008,401,2024-03-19,AURELO MUSIC,10.99,card_A
216009,405,2024-03-19,AURELO MUSIC,10.99,card_B
216010,428,2024-03-19,AURELO MUSIC,10.99,card_A
216011,432,2024-03-19,AURELO MUSIC,10.99,card_A
216012,443,2024-03-19,AURELO MUSIC,10.99,card_A
216013,450,2024-03-19,AURELO MUSIC,10.99,card_B
216014,477,2024-03-19,GLIMMERLY,59.96,card_C
216015,477,2024-03-19,SNACKPOST MARKET,14.26,card_C
216016,515,2024-03-19,VANTRY MKTPLC,20.66,card_A
216017,521,2024-03-19,GLIMMERLY,32.81,card_B
216018,526,2024-03-19,VANTRY MKTPLC,15.86,card_A
216019,529,2024-03-19,AURELO MUSIC,10.99,card_C
216020,531,2024-03-19,AURELO MUSIC,10.99,wallet_W
216021,537,2024-03-19,SNACKPOST MARKET,29.98,card_B
216022,550,2024-03-19,SNACKPOST MARKET,17.29,card_C
216023,636,2024-03-19,GLIMMERLY,105.67,card_A
216024,676,2024-03-19,GLIMMERLY,26.05,card_A
216025,717,2024-03-19,AURELO MUSIC,10.99,card_A
216026,726,2024-03-19,AURELO MUSIC,10.99,card_B
216027,732,2024-03-19,VANTRY MKTPLC,40.58,card_A
216028,756,2024-03-19,AURELO MUSIC,10.99,card_C
216029,768,2024-03-19,AURELO MUSIC,10.99,card_A
216030,789,2024-03-19,AURELO MUSIC,10.99,card_B
216031,792,2024-03-19,SNACKPOST MARKET,40.89,card_B
216032,853,2024-03-19,AURELO MUSIC,10.99,card_C
216033,862,2024-03-19,AURELO MUSIC,10.99,card_C
216034,881,2024-03-19,GLIMMERLY,23.39,wallet_W
216035,907,2024-03-19,VANTRY MKTPLC,16.57,card_A
216036,963,2024-03-19,VANTRY MKTPLC,24.96,card_A
216037,980,2024-03-19,AURELO MUSIC,10.99,card_C
216038,1026,2024-03-19,AURELO MUSIC,10.99,card_C
216039,1058,2024-03-19,GLIMMERLY,29.69,card_B
216040,1084,2024-03-19,AURELO MUSIC,10.99,card_C
216041,1142,2024-03-19,AURELO MUSIC,10.99,card_C
216042,1150,2024-03-19,SNACKPOST MARKET,11.54,card_B
216043,1192,2024-03-19,AURELO MUSIC,10.99,card_B
216044,1192,2024-03-19,SNACKPOST MARKET,19.00,card_B
216045,1200,2024-03-19,GLIMMERLY,34.59,card_A
216046,1200,2024-03-19,GLIMMERLY,45.35,wallet_W
216047,1212,2024-03-19,AURELO MUSIC,10.99,card_A
216048,1263,2024-03-19,PINEFORT CLUB,52.57,card_A
216049,1290,2024-03-19,GLIMMERLY,51.71,card_A
216050,1298,2024-03-19,AURELO MUSIC,10.99,card_B
216051,1300,2024-03-19,AURELO MUSIC,10.99,card_C
216052,1331,2024-03-19,VANTRY MKTPLC,2.34,card_B
216053,1334,2024-03-19,VANTRY MKTPLC,8.12,card_C
216054,1334,2024-03-19,VANTRY MKTPLC,32.82,card_C
216055,1356,2024-03-19,AURELO MUSIC,10.99,card_B
216056,1365,2024-03-19,AURELO MUSIC,10.99,card_A
216057,1369,2024-03-19,AURELO MUSIC,10.99,card_B
216058,1377,2024-03-19,SNACKPOST MARKET,9.87,card_B
216059,1391,2024-03-19,SNACKPOST MARKET,16.80,card_A
216060,1421,2024-03-19,VANTRY MKTPLC,17.65,card_A
216061,1421,2024-03-19,VANTRY MKTPLC,61.27,card_B
216062,1460,2024-03-19,GLIMMERLY,34.61,card_B
216063,1464,2024-03-19,AURELO MUSIC,10.99,card_A
216064,1478,2024-03-19,GLIMMERLY,49.19,card_C
216065,1480,2024-03-19,SNACKPOST MARKET,14.55,card_A
216066,1531,2024-03-19,VANTRY MKTPLC,25.34,card_B
216067,1543,2024-03-19,VANTRY MKTPLC,72.43,card_C
216068,1549,2024-03-19,SNACKPOST MARKET,21.77,card_A
216069,1578,2024-03-19,AURELO MUSIC,10.99,card_B
216070,1594,2024-03-19,SNACKPOST MARKET,12.89,card_A
216071,1668,2024-03-19,AURELO MUSIC,10.99,card_A
216072,1674,2024-03-19,VANTRY MKTPLC,9.64,card_A
216073,1677,2024-03-19,AURELO MUSIC,10.99,card_C
216074,1678,2024-03-19,GLIMMERLY,30.80,card_B
216075,1695,2024-03-19,AURELO MUSIC,10.99,card_C
216076,1714,2024-03-19,SNACKPOST MARKET,54.59,card_A
216077,1729,2024-03-19,PINEFORT CLUB,44.90,card_C
216078,1809,2024-03-19,AURELO MUSIC,10.99,card_A
216079,1817,2024-03-19,VANTRY MKTPLC,90.86,card_A
216080,1830,2024-03-19,VANTRY MKTPLC,13.80,wallet_W
216081,1866,2024-03-19,GLIMMERLY,59.21,card_B
216082,1882,2024-03-19,PINEFORT CLUB,19.77,card_B
216083,1892,2024-03-19,SNACKPOST MARKET,18.67,card_C
216084,1950,2024-03-19,PINEFORT CLUB,16.45,card_B
216085,1975,2024-03-19,AURELO MUSIC,10.99,card_A
216086,2001,2024-03-19,GLIMMERLY,36.04,card_A
216087,2002,2024-03-19,SNACKPOST MARKET,13.75,card_A
216088,2030,2024-03-19,VANTRY MKTPLC,24.98,card_A
216089,2030,2024-03-19,VANTRY MKTPLC,87.56,card_A
216090,2071,2024-03-19,AURELO MUSIC,10.99,card_C
216091,2082,2024-03-19,PINEFORT CLUB,82.61,card_B
216092,2086,2024-03-19,SNACKPOST MARKET,23.00,card_C
216093,2091,2024-03-19,AURELO MUSIC,10.99,wallet_W
216094,2106,2024-03-19,VANTRY MKTPLC,29.69,card_B
216095,2150,2024-03-19,AURELO MUSIC,10.99,card_C
216096,2150,2024-03-19,PINEFORT CLUB,35.31,card_C
216097,2150,2024-03-19,PINEFORT CLUB,36.64,card_C
216098,2164,2024-03-19,AURELO MUSIC,10.99,wallet_W
216099,2164,2024-03-19,VANTRY MKTPLC,11.56,card_A
216100,2256,2024-03-19,AURELO MUSIC,10.99,card_B
216101,2259,2024-03-19,AURELO MUSIC,10.99,card_A
216102,2269,2024-03-19,AURELO MUSIC,10.99,card_C
216103,2291,2024-03-19,AURELO MUSIC,10.99,card_A
216104,2340,2024-03-19,GLIMMERLY,37.91,card_B
216105,2341,2024-03-19,AURELO MUSIC,10.99,card_A
216106,2348,2024-03-19,AURELO MUSIC,10.99,card_C
216107,2348,2024-03-19,PINEFORT CLUB,34.36,card_C
216108,2398,2024-03-19,AURELO MUSIC,10.99,card_B
216109,2406,2024-03-19,AURELO MUSIC,10.99,card_B
216110,2458,2024-03-19,SNACKPOST MARKET,7.57,card_A
216111,2482,2024-03-19,AURELO MUSIC,10.99,card_C
216112,2491,2024-03-19,PINEFORT CLUB,63.19,card_A
216113,2498,2024-03-19,AURELO MUSIC,10.99,card_C
216114,2531,2024-03-19,VANTRY MKTPLC,14.89,card_B
216115,2534,2024-03-19,VANTRY MKTPLC,35.87,card_A
216116,2536,2024-03-19,GLIMMERLY,68.93,card_A
216117,2574,2024-03-19,AURELO MUSIC,10.99,card_B
216118,2576,2024-03-19,PINEFORT CLUB,22.23,card_A
216119,2576,2024-03-19,PINEFORT CLUB,72.88,card_A
216120,2599,2024-03-19,SNACKPOST MARKET,9.37,wallet_W
